disease	drug	proximity	pval	similarity	adjusted_similarity
Obsessive-Compulsive Disorder	flunitrazepam	0.333333333333333	1.19593059798818e-22	0.916666666666667	0.419184671121121
Obsessive-Compulsive Disorder	fluoxetine	0.571428571428571	3.89457555976646e-10	0.857142857142857	0.99225659359151
Obsessive-Compulsive Disorder	fluoxymesterone	0.6	0.00143108582053771	0.85	0.99128183960671
Obsessive-Compulsive Disorder	flupentixol	0	1.76501444600244e-12	1	0.9992861531704
Obsessive-Compulsive Disorder	fluphenazine	0.333333333333333	3.57049976228567e-10	0.916666666666667	0.419184671121121
Obsessive-Compulsive Disorder	flurazepam	0.2	3.03465655767979e-45	0.95	0.998353215011679
Obsessive-Compulsive Disorder	fluspirilene	0.666666666666667	0.000184280583696172	0.833333333333333	0.238766396971863
Obsessive-Compulsive Disorder	fluticasone	0.5	0.00117885419312876	0.875	0.994245566029207
Obsessive-Compulsive Disorder	fluticasone furoate	0.333333333333333	0.00433596349484402	0.916666666666667	0.997126609443928
Obsessive-Compulsive Disorder	fluticasone propionate	0.5	0.00330463889886464	0.875	0.994245566029207
Obsessive-Compulsive Disorder	fluvoxamine	0.5	0.00262767607723628	0.875	0.322394795371283
Obsessive-Compulsive Disorder	foreskin fibroblast (neonatal)	1	4.22069181511295e-05	0.75	0.119962222250781
Obsessive-Compulsive Disorder	foreskin keratinocyte (neonatal)	0.818181818181818	6.2641616281195e-05	0.795454545454546	0.176790908435948
Obsessive-Compulsive Disorder	formoterol	0.333333333333333	0.000148114935006618	0.916666666666667	0.997126609443928
Obsessive-Compulsive Disorder	fosnetupitant	0	1.85062079171161e-05	1	0.9992861531704
Obsessive-Compulsive Disorder	fospropofol	0	1.10442890405466e-10	1	0.624152685159914
Obsessive-Compulsive Disorder	fremanezumab	0	5.90182286876688e-05	1	0.9992861531704
Obsessive-Compulsive Disorder	frovatriptan	0	5.79880305532173e-12	1	0.9992861531704
Obsessive-Compulsive Disorder	gabapentin	1.5	0.0117817141919096	0.625	0.724677689819847
Obsessive-Compulsive Disorder	galantamine	0.4	1.50269685337085e-44	0.9	0.996205634303451
Obsessive-Compulsive Disorder	galcanezumab	0	1.21408736623774e-05	1	0.9992861531704
Obsessive-Compulsive Disorder	gallamine triethiodide	0	5.46473040918119e-16	1	0.9992861531704
Obsessive-Compulsive Disorder	gamma-aminobutyric acid	0.666666666666667	1.74118212991215e-05	0.833333333333333	0.988509095579905
Obsessive-Compulsive Disorder	ganirelix	0	1.66636400974799e-05	1	0.9992861531704
Obsessive-Compulsive Disorder	gestrinone	0.333333333333333	7.65693834996074e-06	0.916666666666667	0.997126609443928
Obsessive-Compulsive Disorder	gilteritinib	0.222222222222222	7.91312722955287e-38	0.944444444444445	0.998193037412519
Obsessive-Compulsive Disorder	ginkgo biloba	0.4	1.68486661052176e-09	0.9	0.996205634303451
Obsessive-Compulsive Disorder	gliclazide	1	0.0258899981416664	0.75	0.955207977575725
Obsessive-Compulsive Disorder	glipizide	1	0.0400559134971193	0.75	0.955207977575725
Obsessive-Compulsive Disorder	glucosamine	1	0.0473374970591367	0.75	0.955207977575725
Obsessive-Compulsive Disorder	glutamic acid	1.16417910447761	1.3339125822633e-23	0.708955223880598	0.91474012564455
Obsessive-Compulsive Disorder	glutethimide	0.230769230769231	5.86097505992668e-38	0.942307692307692	0.998127369439541
Obsessive-Compulsive Disorder	glycine	1.28	6.50030436159215e-06	0.68	0.868563279606402
Obsessive-Compulsive Disorder	glycopyrronium	0	2.71351068809508e-11	1	0.9992861531704
Obsessive-Compulsive Disorder	glymidine	1	0.0195115863165765	0.75	0.955207977575725
Obsessive-Compulsive Disorder	golimumab	0	0.0236733593466784	1	0.624152685159914
Obsessive-Compulsive Disorder	gonadorelin	0	1.37642497212956e-07	1	0.9992861531704
Obsessive-Compulsive Disorder	goserelin	0	2.4588391969945e-09	1	0.9992861531704
Obsessive-Compulsive Disorder	granisetron	0	1.6982674071476e-07	1	0.9992861531704
Obsessive-Compulsive Disorder	guaifenesin	0.571428571428571	5.11081686046102e-11	0.857142857142857	0.99225659359151
Obsessive-Compulsive Disorder	guanabenz	1	0.00661534382293562	0.75	0.119962222250781
Obsessive-Compulsive Disorder	guanadrel	0	1.78168942337746e-05	1	0.9992861531704
Obsessive-Compulsive Disorder	guanethidine	0	1.85079958218687e-05	1	0.9992861531704
Obsessive-Compulsive Disorder	guanfacine	1	0.00996206401130574	0.75	0.119962222250781
Obsessive-Compulsive Disorder	halazepam	0.2	4.77271916851235e-57	0.95	0.998353215011679
Obsessive-Compulsive Disorder	haloperidol	0.5	2.16783718556454e-22	0.875	0.322394795371283
Obsessive-Compulsive Disorder	halothane	0.740740740740741	5.14774626526985e-32	0.814814814814815	0.206748079110703
Obsessive-Compulsive Disorder	heparin	1.16666666666667	0.00211528790092458	0.708333333333332	0.913924845794993
Obsessive-Compulsive Disorder	hexocyclium	0.5	5.57065915748905e-10	0.875	0.994245566029207
Obsessive-Compulsive Disorder	histamine	1.4	0.00453644781527391	0.65	0.0477527547016413
Obsessive-Compulsive Disorder	histrelin	0	0.00016084772677813	1	0.9992861531704
Obsessive-Compulsive Disorder	homatropine	0.4	2.81093219298713e-12	0.9	0.996205634303451
Obsessive-Compulsive Disorder	homatropine methylbromide	0.4	1.01268833108715e-11	0.9	0.996205634303451
Obsessive-Compulsive Disorder	huperzine a	0	0.000956402030273373	1	0.9992861531704
Obsessive-Compulsive Disorder	hydrocodone	0.666666666666667	0.000258450941911725	0.833333333333333	0.238766396971863
Obsessive-Compulsive Disorder	hydromorphone	0	1.49633625377961e-06	1	0.9992861531704
Obsessive-Compulsive Disorder	hydroxyzine	1	0.0168486203632545	0.75	0.119962222250781
Obsessive-Compulsive Disorder	hyoscyamine	0.5	3.62490059366156e-06	0.875	0.994245566029207
Obsessive-Compulsive Disorder	icatibant	1	0.00350969235310297	0.75	0.955207977575725
Obsessive-Compulsive Disorder	ifenprodil	0.5	0.00292734376276289	0.875	0.322394795371283
Obsessive-Compulsive Disorder	iloperidone	0.272727272727273	1.36199613591309e-21	0.931818181818182	0.456459029650665
Obsessive-Compulsive Disorder	iloprost	1.375	0.0499087799477078	0.65625	0.816200293097421
Obsessive-Compulsive Disorder	imatinib	0.875	0.012922427043874	0.78125	0.157057342374746
Obsessive-Compulsive Disorder	imipramine	0.44	1.96884786122584e-38	0.89	0.995517435319094
Obsessive-Compulsive Disorder	indigotindisulfonic acid	0.714285714285714	2.41863282294324e-08	0.821428571428572	0.217805282826841
Obsessive-Compulsive Disorder	infliximab	0	0.021056092656507	1	0.624152685159914
Obsessive-Compulsive Disorder	ipratropium	0	8.58732752870763e-13	1	0.9992861531704
Obsessive-Compulsive Disorder	irbesartan	0.5	0.00252358521547903	0.875	0.322394795371283
Obsessive-Compulsive Disorder	isavuconazole	1	0.000146652670446447	0.75	0.119962222250781
Obsessive-Compulsive Disorder	isocarboxazid	0	2.44608767726055e-21	1	0.624152685159914
Obsessive-Compulsive Disorder	isoetharine	0	0.000834825247492728	1	0.9992861531704
Obsessive-Compulsive Disorder	isoflurane	0.45	5.47439260049239e-42	0.8875	0.995326790361724
Obsessive-Compulsive Disorder	isoflurophate	1	0.00566124944800594	0.75	0.955207977575725
Obsessive-Compulsive Disorder	isometheptene	0.5	5.80389852836731e-05	0.875	0.322394795371283
Obsessive-Compulsive Disorder	isoniazid	1	0.00194618717831236	0.75	0.119962222250781
Obsessive-Compulsive Disorder	isoprenaline	0.75	0.000186137991664115	0.8125	0.983792745369727
Obsessive-Compulsive Disorder	isopropamide	1	0.00180702354875152	0.75	0.955207977575725
Obsessive-Compulsive Disorder	isosorbide dinitrate	0	0.000116537548341265	1	0.9992861531704
Obsessive-Compulsive Disorder	istradefylline	0	2.59774696105689e-06	1	0.9992861531704
Obsessive-Compulsive Disorder	ivabradine	1	0.0422008022958238	0.75	0.955207977575725
Obsessive-Compulsive Disorder	ivermectin	0	8.93924168695225e-05	1	0.624152685159914
Obsessive-Compulsive Disorder	ketamine	0.173913043478261	5.53046995522368e-57	0.956521739130435	0.998523253437261
Obsessive-Compulsive Disorder	ketazolam	0.4	7.40897762086586e-11	0.9	0.996205634303451
Obsessive-Compulsive Disorder	labetalol	0	1.48248039217331e-09	1	0.9992861531704
Obsessive-Compulsive Disorder	lacidipine	1.44444444444444	0.0283325608961458	0.63888888888889	0.042946708407437
Obsessive-Compulsive Disorder	lamotrigine	0.3125	2.88742805061311e-94	0.921875	0.997365848357189
Obsessive-Compulsive Disorder	lanadelumab	1	0.0341458705987967	0.75	0.955207977575725
Obsessive-Compulsive Disorder	lanreotide	0.5	0.000166457031861958	0.875	0.994245566029207
Obsessive-Compulsive Disorder	larotrectinib	0	4.93326589621892e-05	1	0.9992861531704
Obsessive-Compulsive Disorder	lasmiditan	0	0.000156504926040701	1	0.9992861531704
Obsessive-Compulsive Disorder	lemborexant	0	2.14623155564279e-09	1	0.624152685159914
Obsessive-Compulsive Disorder	leuprolide	0	4.51190285252956e-07	1	0.9992861531704
Obsessive-Compulsive Disorder	levacetylmethadol	0.333333333333333	2.40492039570703e-10	0.916666666666667	0.997126609443928
Obsessive-Compulsive Disorder	levallorphan	0	0.00783367385281354	1	0.624152685159914
Obsessive-Compulsive Disorder	levamisole	1.5	0.0392967456035512	0.625	0.724677689819847
Obsessive-Compulsive Disorder	levamlodipine	0.5	2.44376294864599e-05	0.875	0.322394795371283
Obsessive-Compulsive Disorder	levetiracetam	1	0.0158213477736618	0.75	0.955207977575725
Obsessive-Compulsive Disorder	levobetaxolol	0	0.0023411929410037	1	0.9992861531704
Obsessive-Compulsive Disorder	levobunolol	0	0.00102870231408966	1	0.9992861531704
Obsessive-Compulsive Disorder	levocabastine	0.5	4.86886971492997e-05	0.875	0.994245566029207
Obsessive-Compulsive Disorder	levodopa	0	7.8974260018361e-13	1	0.624152685159914
Obsessive-Compulsive Disorder	levomenthol	1.46153846153846	0.0100813247217497	0.634615384615385	0.0412241086498597
Obsessive-Compulsive Disorder	levomilnacipran	0	1.57154316474241e-08	1	0.624152685159914
Obsessive-Compulsive Disorder	levonordefrin	1.33333333333333	0.0416362999677639	0.666666666666668	0.0559288445276193
Obsessive-Compulsive Disorder	levonorgestrel	0.4	0.0118497964898709	0.9	0.996205634303451
Obsessive-Compulsive Disorder	levorphanol	0	1.8874144496976e-06	1	0.9992861531704
Obsessive-Compulsive Disorder	lindane	0.375	8.39286849046267e-12	0.90625	0.996581203942686
Obsessive-Compulsive Disorder	lisinopril	1	0.00247649911018843	0.75	0.955207977575725
Obsessive-Compulsive Disorder	lisuride	0.266666666666667	3.38018539883666e-35	0.933333333333333	0.997824532030319
Obsessive-Compulsive Disorder	lithium carbonate	1	0.00206609121365639	0.75	0.119962222250781
Obsessive-Compulsive Disorder	lithium citrate	1	0.00463353388028395	0.75	0.119962222250781
Obsessive-Compulsive Disorder	lofexidine	0	1.01066705691547e-17	1	0.9992861531704
Obsessive-Compulsive Disorder	loperamide	0.428571428571429	1.46568547897503e-07	0.892857142857143	0.36257239881349
Obsessive-Compulsive Disorder	lorazepam	0.285714285714286	4.12947510871268e-34	0.928571428571428	0.448415776041358
Obsessive-Compulsive Disorder	lorcaserin	0	0.000232629079035525	1	0.624152685159914
Obsessive-Compulsive Disorder	lormetazepam	0	2.42281454289601e-24	1	0.9992861531704
Obsessive-Compulsive Disorder	lorpiprazole	0.5	1.72130387255605e-13	0.875	0.322394795371283
Obsessive-Compulsive Disorder	losartan	0	0.00120676130660546	1	0.624152685159914
Obsessive-Compulsive Disorder	loxapine	0.354838709677419	7.09970237423914e-54	0.911290322580645	0.996856912429554
Obsessive-Compulsive Disorder	lumateperone	0	1.68233729687108e-11	1	0.624152685159914
Obsessive-Compulsive Disorder	lurasidone	0.333333333333333	1.36344517706488e-10	0.916666666666667	0.419184671121121
Obsessive-Compulsive Disorder	lutetium lu 177 dotatate	0.2	1.06436888414196e-09	0.95	0.998353215011679
Obsessive-Compulsive Disorder	lutropin alfa	0	4.96148688355009e-05	1	0.9992861531704
Obsessive-Compulsive Disorder	lypressin	0.333333333333333	5.72429828570817e-08	0.916666666666667	0.997126609443928
Obsessive-Compulsive Disorder	macimorelin	1	0.0157597460694565	0.75	0.955207977575725
Obsessive-Compulsive Disorder	magnesium acetate tetrahydrate	0.571428571428571	7.85405405503299e-07	0.857142857142857	0.99225659359151
Obsessive-Compulsive Disorder	magnesium carbonate	0.571428571428571	3.92206966898654e-08	0.857142857142857	0.99225659359151
Obsessive-Compulsive Disorder	manganese	1	0.0301569053163247	0.75	0.955207977575725
Obsessive-Compulsive Disorder	maprotiline	0.411764705882353	1.33579460847008e-25	0.897058823529412	0.996014941305934
Obsessive-Compulsive Disorder	mazindol	0.25	3.43785425680963e-10	0.9375	0.47058700917311
Obsessive-Compulsive Disorder	mecamylamine	0.25	3.48462249856749e-11	0.9375	0.47058700917311
Obsessive-Compulsive Disorder	meclizine	1	0.0365900367262772	0.75	0.119962222250781
Obsessive-Compulsive Disorder	medroxyprogesterone acetate	0.25	5.91612563200912e-34	0.9375	0.997970776510348
Obsessive-Compulsive Disorder	memantine	0.291666666666667	2.86098908413826e-50	0.927083333333333	0.997585216442776
Obsessive-Compulsive Disorder	menotropins	1	0.0487536355675716	0.75	0.955207977575725
Obsessive-Compulsive Disorder	mepenzolate	0	3.50242109054347e-07	1	0.9992861531704
Obsessive-Compulsive Disorder	meperidine	0.4375	2.32541038336398e-27	0.890625	0.995563874189085
Obsessive-Compulsive Disorder	mephentermine	0.555555555555556	1.00727957457839e-09	0.861111111111111	0.992750568385966
Obsessive-Compulsive Disorder	meprobamate	0.230769230769231	3.91241498252366e-38	0.942307692307692	0.998127369439541
Obsessive-Compulsive Disorder	mepyramine	1	0.0336052440482751	0.75	0.119962222250781
Obsessive-Compulsive Disorder	mesoridazine	0	4.57217286133217e-05	1	0.624152685159914
Obsessive-Compulsive Disorder	metamfetamine	0.555555555555556	1.48956684267737e-15	0.861111111111111	0.29283041575478
Obsessive-Compulsive Disorder	metaraminol	0	0.0013691101693352	1	0.624152685159914
Obsessive-Compulsive Disorder	methacholine	0	0.00123024251079715	1	0.624152685159914
Obsessive-Compulsive Disorder	methadone	0.428571428571429	2.00467818312729e-22	0.892857142857143	0.995725851382966
Obsessive-Compulsive Disorder	methantheline	1	0.00220682811008056	0.75	0.955207977575725
Obsessive-Compulsive Disorder	methohexital	0	0.000175727681277509	1	0.624152685159914
Obsessive-Compulsive Disorder	methotrimeprazine	0.368421052631579	1.93836086746958e-34	0.907894736842105	0.996673723635468
Obsessive-Compulsive Disorder	methoxamine	0	4.8139229603681e-10	1	0.9992861531704
Obsessive-Compulsive Disorder	methoxyflurane	0.5	1.21616299762253e-31	0.875	0.994245566029207
Obsessive-Compulsive Disorder	methscopolamine bromide	0	3.069066922905e-12	1	0.9992861531704
Obsessive-Compulsive Disorder	methyldopa	0	5.43542790643597e-08	1	0.624152685159914
Obsessive-Compulsive Disorder	methylene blue	0.5	0.000715686913245223	0.875	0.322394795371283
Obsessive-Compulsive Disorder	methylergometrine	0	1.49210887400162e-06	1	0.9992861531704
Obsessive-Compulsive Disorder	methylnaltrexone	0	1.47989257676636e-05	1	0.9992861531704
Obsessive-Compulsive Disorder	methylphenidate	0	1.57699489665793e-09	1	0.9992861531704
Obsessive-Compulsive Disorder	methylphenobarbital	0.363636363636364	2.34384382898696e-19	0.909090909090909	0.400861005897947
Obsessive-Compulsive Disorder	methyprylon	0.230769230769231	4.67888269631103e-35	0.942307692307692	0.998127369439541
Obsessive-Compulsive Disorder	methysergide	0	7.80269983037874e-27	1	0.9992861531704
Obsessive-Compulsive Disorder	metipranolol	0	0.00124080051392867	1	0.9992861531704
Obsessive-Compulsive Disorder	metixene	0.4	6.47592645593664e-12	0.9	0.996205634303451
Obsessive-Compulsive Disorder	metoclopramide	0	2.71314232396985e-13	1	0.9992861531704
Obsessive-Compulsive Disorder	metocurine	0	1.24483644694713e-07	1	0.9992861531704
Obsessive-Compulsive Disorder	metocurine iodide	0	6.11031905461104e-09	1	0.9992861531704
Obsessive-Compulsive Disorder	metoprolol	0	0.00477552455968986	1	0.9992861531704
Obsessive-Compulsive Disorder	metreleptin	0	0.0019482502179787	1	0.624152685159914
Obsessive-Compulsive Disorder	mianserin	0.304347826086957	3.15350980158407e-41	0.923913043478261	0.997453960660306
Obsessive-Compulsive Disorder	miconazole	1.08333333333333	4.04465626433927e-07	0.729166666666668	0.937685081060092
Obsessive-Compulsive Disorder	midazolam	0.333333333333333	1.23579551118659e-22	0.916666666666667	0.419184671121121
Obsessive-Compulsive Disorder	midodrine	0	2.01761156376203e-09	1	0.9992861531704
Obsessive-Compulsive Disorder	milnacipran	0.444444444444444	6.26971410486324e-16	0.888888888888889	0.995433679252219
Obsessive-Compulsive Disorder	miltefosine	0	0.000337496023818154	1	0.624152685159914
Obsessive-Compulsive Disorder	minaprine	0	5.50354275047477e-26	1	0.9992861531704
Obsessive-Compulsive Disorder	mirabegron	1	0.00882864817071785	0.75	0.119962222250781
Obsessive-Compulsive Disorder	mirtazapine	0.125	3.85544796574896e-19	0.96875	0.998796238333482
Obsessive-Compulsive Disorder	mivacurium	0.5	1.99861803136862e-06	0.875	0.994245566029207
Obsessive-Compulsive Disorder	moclobemide	0	2.27153099743069e-10	1	0.624152685159914
Obsessive-Compulsive Disorder	modafinil	0	1.73754273602436e-05	1	0.9992861531704
Obsessive-Compulsive Disorder	moexipril	1	0.00291996759719844	0.75	0.119962222250781
Obsessive-Compulsive Disorder	molindone	0	1.5827488985356e-11	1	0.9992861531704
Obsessive-Compulsive Disorder	morphine	0.25	2.78250050853026e-08	0.9375	0.997970776510348
Obsessive-Compulsive Disorder	moxisylyte	0.666666666666667	7.66284564576651e-10	0.833333333333333	0.238766396971863
Obsessive-Compulsive Disorder	nabilone	1	0.0105962837652991	0.75	0.119962222250781
Obsessive-Compulsive Disorder	nadolol	0	0.00201895892562962	1	0.9992861531704
Obsessive-Compulsive Disorder	nafarelin	0	0.000761451281569935	1	0.9992861531704
Obsessive-Compulsive Disorder	nalbuphine	0	5.6485398570527e-06	1	0.9992861531704
Obsessive-Compulsive Disorder	naldemedine	0	3.78202445628026e-07	1	0.9992861531704
Obsessive-Compulsive Disorder	nalmefene	0	5.01573922703672e-08	1	0.9992861531704
Obsessive-Compulsive Disorder	naloxegol	0	0.00179138225579295	1	0.624152685159914
Obsessive-Compulsive Disorder	naloxone	0.571428571428571	1.16868909569301e-05	0.857142857142857	0.284680991072559
Obsessive-Compulsive Disorder	naltrexone	0	7.30044263689703e-08	1	0.9992861531704
Obsessive-Compulsive Disorder	naphazoline	0	9.48716009826093e-06	1	0.624152685159914
Obsessive-Compulsive Disorder	naratriptan	0	2.36810312299482e-20	1	0.9992861531704
Obsessive-Compulsive Disorder	nateglinide	1	0.0118974096752796	0.75	0.955207977575725
Obsessive-Compulsive Disorder	nebivolol	0.333333333333333	1.3360443950435e-05	0.916666666666667	0.997126609443928
Obsessive-Compulsive Disorder	nefazodone	0.1	1.60119851058702e-19	0.975	0.998915666821338
Obsessive-Compulsive Disorder	neomycin	1	0.0199688854130538	0.75	0.955207977575725
Obsessive-Compulsive Disorder	neostigmine	0	0.0013691101693352	1	0.9992861531704
Obsessive-Compulsive Disorder	nesiritide	0	1.72424451218955e-08	1	0.9992861531704
Obsessive-Compulsive Disorder	netupitant	0	1.85062079171161e-05	1	0.9992861531704
Obsessive-Compulsive Disorder	nialamide	0	7.97507871187952e-12	1	0.624152685159914
Obsessive-Compulsive Disorder	nicardipine	0.8	2.09140386811616e-17	0.8	0.980096293241299
Obsessive-Compulsive Disorder	nicergoline	0	3.64119247814276e-05	1	0.624152685159914
Obsessive-Compulsive Disorder	nicotine	0.6	7.05020119490751e-24	0.85	0.99128183960671
Obsessive-Compulsive Disorder	nifedipine	1.44444444444444	0.0493437355144947	0.63888888888889	0.042946708407437
Obsessive-Compulsive Disorder	nimodipine	1.3	0.00107786638928746	0.675	0.0604952538644272
Obsessive-Compulsive Disorder	nitrazepam	0.25	1.98559048882627e-46	0.9375	0.997970776510348
Obsessive-Compulsive Disorder	nitroglycerin	0	1.21408736623774e-05	1	0.9992861531704
Obsessive-Compulsive Disorder	nitroprusside	0	0.001507983788109	1	0.9992861531704
Obsessive-Compulsive Disorder	nomifensine	0.428571428571429	2.46677549130251e-12	0.892857142857143	0.36257239881349
Obsessive-Compulsive Disorder	norepinephrine	0.545454545454545	8.90504538009346e-15	0.863636363636364	0.298086948468188
Obsessive-Compulsive Disorder	norethynodrel	0.333333333333333	0.0231827782238367	0.916666666666667	0.997126609443928
Obsessive-Compulsive Disorder	nortriptyline	0.458333333333333	9.19166441348458e-39	0.885416666666667	0.995161770293481
Obsessive-Compulsive Disorder	octreotide	0.333333333333333	1.18171021664779e-07	0.916666666666667	0.997126609443928
Obsessive-Compulsive Disorder	olanzapine	0.181818181818182	1.50787522999219e-86	0.954545454545454	0.99847366620587
Obsessive-Compulsive Disorder	olmesartan	0	0.00231800365312519	1	0.624152685159914
Obsessive-Compulsive Disorder	olodaterol	0	0.0466151774612966	1	0.9992861531704
Obsessive-Compulsive Disorder	olopatadine	1.25	0.00222439673448602	0.6875	0.0680023546044209
Obsessive-Compulsive Disorder	olsalazine	1.5	0.0490826904362645	0.625	0.0375869084563322
Obsessive-Compulsive Disorder	ondansetron	0	7.74502987568717e-16	1	0.9992861531704
Obsessive-Compulsive Disorder	opicapone	0	0.00118769289379656	1	0.624152685159914
Obsessive-Compulsive Disorder	opium	0	6.49887344831281e-07	1	0.9992861531704
Obsessive-Compulsive Disorder	orphenadrine	0.857142857142857	1.6982674071476e-07	0.785714285714286	0.163058505925739
Obsessive-Compulsive Disorder	oxazepam	0.2	4.73394711073095e-49	0.95	0.998353215011679
Obsessive-Compulsive Disorder	oxprenolol	0.333333333333333	0.000126107624138487	0.916666666666667	0.997126609443928
Obsessive-Compulsive Disorder	oxtriphylline	0.6	1.70846185090458e-05	0.85	0.99128183960671
Obsessive-Compulsive Disorder	oxybutynin	0	3.40287941403849e-09	1	0.9992861531704
Obsessive-Compulsive Disorder	oxycodone	0	2.14620521802445e-08	1	0.9992861531704
Obsessive-Compulsive Disorder	oxymetazoline	0.666666666666667	1.40125321697227e-07	0.833333333333333	0.238766396971863
Obsessive-Compulsive Disorder	oxymetholone	0.5	0.000253646271807984	0.875	0.994245566029207
Obsessive-Compulsive Disorder	oxymorphone	0	2.87147270576829e-05	1	0.624152685159914
Obsessive-Compulsive Disorder	oxyphencyclimine	0	9.17161431396429e-12	1	0.9992861531704
Obsessive-Compulsive Disorder	oxyphenonium	0	0.00075495503857565	1	0.9992861531704
Obsessive-Compulsive Disorder	oxytocin	0	2.44192012503363e-10	1	0.624152685159914
Obsessive-Compulsive Disorder	paliperidone	0.333333333333333	7.83067380815664e-30	0.916666666666667	0.419184671121121
Obsessive-Compulsive Disorder	palonosetron	0	2.12907090090859e-10	1	0.9992861531704
Obsessive-Compulsive Disorder	pancuronium	0	2.00232761224903e-10	1	0.9992861531704
Obsessive-Compulsive Disorder	parachlorophenol	1	0.0466151774612966	0.75	0.955207977575725
Obsessive-Compulsive Disorder	pargyline	0	3.42246616572573e-09	1	0.624152685159914
Obsessive-Compulsive Disorder	paroxetine	0.228571428571429	7.27868470846467e-65	0.942857142857143	0.998144479604048
Obsessive-Compulsive Disorder	pasireotide	0.25	5.2491214639903e-13	0.9375	0.997970776510348
Obsessive-Compulsive Disorder	pegaptanib	0	0.00909219432032249	1	0.9992861531704
Obsessive-Compulsive Disorder	penbutolol	0	1.98681792060726e-09	1	0.9992861531704
Obsessive-Compulsive Disorder	pentagastrin	0	2.60356460411185e-05	1	0.9992861531704
Obsessive-Compulsive Disorder	pentazocine	0.666666666666667	0.00027413388185086	0.833333333333333	0.238766396971863
Obsessive-Compulsive Disorder	pentobarbital	0.36	8.76876012499297e-63	0.91	0.996788516351863
Obsessive-Compulsive Disorder	pentolinium	0.5	1.43886863166532e-08	0.875	0.994245566029207
Obsessive-Compulsive Disorder	pentosan polysulfate	1	0.014886794545227	0.75	0.119962222250781
Obsessive-Compulsive Disorder	pentostatin	0	0.000343408767695891	1	0.9992861531704
Obsessive-Compulsive Disorder	pentoxifylline	1	0.000237778297256814	0.75	0.955207977575725
Obsessive-Compulsive Disorder	pentoxyverine	1.27272727272727	0.000345823530385908	0.681818181818183	0.064488523299927
Obsessive-Compulsive Disorder	perampanel	0	0.00294839246465681	1	0.624152685159914
Obsessive-Compulsive Disorder	pergolide	0.235294117647059	2.50132220294298e-60	0.941176470588235	0.998091645160833
Obsessive-Compulsive Disorder	periciazine	0.25	1.93758630249143e-08	0.9375	0.997970776510348
Obsessive-Compulsive Disorder	perphenazine	0.333333333333333	8.58874389040976e-09	0.916666666666667	0.419184671121121
Obsessive-Compulsive Disorder	phenacemide	1	0.0254008348854052	0.75	0.955207977575725
Obsessive-Compulsive Disorder	phenazopyridine	1	0.044565462758543	0.75	0.955207977575725
Obsessive-Compulsive Disorder	phendimetrazine	0	3.48291377039036e-09	1	0.9992861531704
Obsessive-Compulsive Disorder	phenelzine	1.16666666666667	5.79384133368979e-05	0.708333333333332	0.0824545696104195
Obsessive-Compulsive Disorder	phenmetrazine	0	6.15904969820409e-07	1	0.9992861531704
Obsessive-Compulsive Disorder	phenobarbital	0.461538461538462	3.35187405554544e-19	0.884615384615384	0.995096768092127
Obsessive-Compulsive Disorder	phenolphthalein	0.5	0.0136720409701552	0.875	0.994245566029207
Obsessive-Compulsive Disorder	phenoxybenzamine	0.625	5.1974688835542e-08	0.84375	0.990329760633239
Obsessive-Compulsive Disorder	phentermine	0	1.13138791688823e-17	1	0.9992861531704
Obsessive-Compulsive Disorder	phentolamine	0	5.60994741795647e-13	1	0.9992861531704
Obsessive-Compulsive Disorder	phenylephrine	0	1.88102077961248e-09	1	0.9992861531704
Obsessive-Compulsive Disorder	phenylpropanolamine	0.666666666666667	3.39767312473005e-06	0.833333333333333	0.238766396971863
Obsessive-Compulsive Disorder	phenytoin	0.9	2.24762118397308e-26	0.775	0.148959158280419
Obsessive-Compulsive Disorder	pholcodine	0	1.89326576084238e-06	1	0.9992861531704
Obsessive-Compulsive Disorder	physostigmine	0.333333333333333	5.42001879176367e-07	0.916666666666667	0.419184671121121
Obsessive-Compulsive Disorder	pidolic acid	1.33333333333333	0.000541721993408323	0.666666666666668	0.0559288445276193
Obsessive-Compulsive Disorder	pilocarpine	0.5	1.78208548012822e-10	0.875	0.994245566029207
Obsessive-Compulsive Disorder	pimavanserin	0	2.4625110978915e-05	1	0.624152685159914
Obsessive-Compulsive Disorder	pimozide	0.5	7.84875318049536e-05	0.875	0.322394795371283
Obsessive-Compulsive Disorder	pindolol	0.2	7.65001946432627e-09	0.95	0.998353215011679
Obsessive-Compulsive Disorder	pioglitazone	0.75	0.000522548635202659	0.8125	0.202977470334263
Obsessive-Compulsive Disorder	pipecuronium	0	5.22533698072178e-13	1	0.9992861531704
Obsessive-Compulsive Disorder	piperazine	0	9.40038961672002e-06	1	0.624152685159914
Obsessive-Compulsive Disorder	pipotiazine	0	1.0578390462087e-09	1	0.624152685159914
Obsessive-Compulsive Disorder	pipradrol	0	1.19572759693337e-07	1	0.624152685159914
Obsessive-Compulsive Disorder	pirbuterol	0	0.000485529458235564	1	0.9992861531704
Obsessive-Compulsive Disorder	pirenzepine	0	8.01593244436866e-05	1	0.9992861531704
Obsessive-Compulsive Disorder	pitolisant	1	0.0341008493555304	0.75	0.119962222250781
Obsessive-Compulsive Disorder	pizotifen	0.3125	4.89402214519231e-37	0.921875	0.997365848357189
Obsessive-Compulsive Disorder	practolol	0	0.0023411929410037	1	0.9992861531704
